commit,energy-pkg,energy-ram,seconds,temp_before,temp_after
8235f7536e4d743423f846cb950c2ac66d40220d,1696.39,65.32,7.087836578,56000,56000
69bdcd26e44aac788df4f5ccd8c3860cd0b1b816,1725.15,66.37,7.220854512,56000,56000
af3b365ce83d48a871eb5d39ce416d2c8ea2d5f2,1651.56,63.28,6.907976930,56000,56000
3987449bd6a419b1032853270788d3e2e05b5aa1,1709.70,65.49,7.164423955,56000,55000
d9d64445d00414abd27cabb13f839bc8e5bb10cd,1716.06,66.09,7.183532736,56000,55000
76f736e9a1274a4c332829217235965cacd59d3f,1691.33,65.02,7.062671330,55000,56000
53e8482e48ed28194e29164b52fd0a29ef89626f,1529.16,58.60,6.389764240,56000,56000
53c4b0bed36991cdf39639388ee643a427ee68fe,1735.06,66.61,7.264188401,55000,55000
6f503147f4c863917fd7d5082073361ca91e272a,1534.24,59.01,6.407491019,55000,55000
5b2a744cf5175bb0f7743f89acc56c4f0e523bf5,1685.40,64.78,7.032931643,55000,56000
65383641cfd6403fed504f7e847f8a337494332c,1725.27,66.40,7.196289825,56000,55000
76f736e9a1274a4c332829217235965cacd59d3f,1710.21,65.79,7.132334776,56000,56000
59a6943215bf130ac21329342365c7c1667ab799,1694.14,64.83,7.068008989,55000,55000
4f254b8bd7b03901db0c738865ad5db99400c58b,1696.98,64.74,7.084379365,55000,56000
ecca9d704a8463785b173a50b5ff0fa14b694beb,1630.95,62.40,6.797776210,55000,56000
496582cb2186f284b42fee247e8d2e8e8c225e0d,1630.69,62.22,6.793082734,56000,55000
71fc46fee93c634a1ed6306f2cb2a6686c009d0a,1695.26,64.81,7.062962287,56000,56000
417bcbad20e52992e58e8e64268586116d7f3128,1689.52,64.36,7.047188184,56000,56000
76f736e9a1274a4c332829217235965cacd59d3f,1715.09,65.76,7.141430733,56000,55000
c2386faca6c7ccd5c2c94f93eeba12218d6240a8,1687.13,64.74,7.027443236,56000,55000
819140c4c070811d00c56b81ccd783ba25ea4a3e,1545.80,59.20,6.431644189,55000,55000
5bf7dcf1f91ad4412484f70f161e7d5b1520efb8,1698.88,64.95,7.073561991,55000,55000
9e68619d10eed6bb801522bd6290cb97ec23e3f3,1695.33,64.89,7.057658246,55000,56000
4da19e8280159b7f681a39993cbd9d4499a1ed29,1725.71,65.95,7.205068657,56000,56000
5004194179b47d482209dae0bd461021b47d2905,1682.19,64.15,7.004220377,56000,55000
696b3c77e12ed82cb615ecce17c889bb21459ca8,1689.95,64.40,7.034266930,54000,55000
50b51e4f0cfd43dd367c20aa9daaa344367e62d6,1729.35,66.18,7.206085459,55000,55000
9e30ba1832b3728e75fa32c01a550fa0fe752f1e,1543.22,59.01,6.410345391,56000,55000
