commit,energy-pkg,energy-ram,seconds,temp_before,temp_after
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1401.28,55.33,5.624511470,57000,56000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1379.02,54.47,5.517931251,55000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1416.25,55.82,5.674277662,54000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1385.13,54.54,5.545372069,54000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1412.13,55.44,5.660760791,53000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1412.78,55.61,5.654732014,54000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1390.15,54.54,5.569490286,54000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1396.01,54.85,5.581203136,55000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1403.03,55.21,5.612370020,54000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1404.54,55.39,5.619764492,54000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1396.88,54.90,5.591083476,54000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1396.64,54.91,5.587183421,54000,55000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1383.64,54.36,5.529000376,56000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1384.42,54.43,5.545534926,54000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1404.43,55.15,5.612429082,54000,55000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1403.12,55.14,5.617968724,55000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1413.14,55.34,5.654125733,54000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1377.24,54.23,5.506111651,56000,54000
2b9cfcc54dff7b79afd89be3ecf1a107b8290278,1377.47,54.10,5.508835365,55000,54000
