commit,energy-pkg,energy-ram,seconds,temp_before,temp_after
f3807492bd0f54511cf70f0ace6fcd52541ea414,4221.91,164.66,17.475160092,56000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4267.38,166.16,17.667779501,55000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4242.00,166.24,17.544737490,54000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4277.32,167.19,17.695974053,55000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4286.75,167.24,17.738920773,56000,56000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4258.04,166.10,17.651388925,55000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4254.14,166.75,17.608378345,55000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4231.24,166.25,17.539796695,54000,56000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4214.66,164.64,17.464906849,55000,56000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4294.11,169.27,17.759649665,54000,54000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4350.07,170.25,17.984092603,55000,54000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4266.62,167.31,17.658979134,54000,56000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4254.40,166.78,17.605941167,55000,54000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4267.50,166.54,17.669467547,55000,54000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4240.97,166.11,17.565516659,54000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4323.10,170.22,17.938340800,54000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4316.30,170.11,17.880501767,55000,54000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4258.31,166.84,17.631814848,54000,54000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4279.33,167.86,17.698766376,55000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4328.72,169.94,17.894775249,55000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4233.58,165.84,17.523861164,56000,56000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4262.06,166.69,17.667912876,56000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4242.20,165.24,17.558969060,56000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4335.72,171.07,17.946463487,55000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4197.64,164.86,17.379106435,55000,54000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4275.30,167.84,17.689858605,56000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4206.03,164.63,17.405320981,55000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4280.07,167.79,17.725151642,54000,56000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4216.81,165.02,17.500376631,54000,55000
f3807492bd0f54511cf70f0ace6fcd52541ea414,4298.69,168.90,17.802108263,54000,54000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4284.02,166.92,17.745191701,54000,56000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4243.93,166.92,17.545632379,55000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4259.68,166.89,17.612468320,56000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4239.16,167.01,17.557220436,56000,56000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4252.13,166.10,17.579481668,56000,56000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4267.46,166.38,17.662219256,56000,56000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4130.63,161.22,17.094986665,56000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4227.25,165.84,17.496499525,56000,56000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4241.20,166.46,17.530165704,55000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4241.84,165.68,17.540997186,55000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4255.46,166.19,17.619730703,55000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4237.05,165.17,17.554106690,56000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4261.93,167.24,17.635210476,55000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4222.99,165.39,17.484194037,55000,54000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4316.26,168.32,17.903030736,55000,54000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4250.71,166.15,17.624583434,54000,54000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4282.19,167.86,17.688604508,54000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4270.75,166.88,17.674827641,55000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4276.89,167.21,17.680810017,55000,56000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4281.02,168.65,17.722747645,54000,54000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4334.76,169.58,17.923401120,54000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4260.99,167.31,17.646376147,54000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4270.56,167.22,17.697269854,56000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4218.99,164.64,17.470403708,55000,56000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4315.15,168.72,17.869982856,54000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4245.99,166.71,17.588972234,55000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4290.99,167.88,17.768763369,54000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4245.60,166.55,17.570115859,55000,54000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4296.54,167.41,17.823734176,55000,55000
e44d23084d40e02c2aa4246b085fc7d50b6f1cec,4240.91,166.48,17.528471177,54000,55000
0ee070943399c47131d8d06f736b750e44dc1600,4388.12,172.49,18.140379759,55000,55000
0ee070943399c47131d8d06f736b750e44dc1600,4274.89,167.85,17.671144803,55000,56000
0ee070943399c47131d8d06f736b750e44dc1600,4292.11,167.49,17.788575827,55000,56000
0ee070943399c47131d8d06f736b750e44dc1600,4259.78,166.59,17.627342408,55000,54000
0ee070943399c47131d8d06f736b750e44dc1600,4305.19,168.96,17.833107466,54000,54000
0ee070943399c47131d8d06f736b750e44dc1600,4322.07,170.07,17.879835873,55000,54000
0ee070943399c47131d8d06f736b750e44dc1600,4207.86,164.19,17.398822385,54000,55000
0ee070943399c47131d8d06f736b750e44dc1600,4269.39,168.03,17.657746361,55000,54000
0ee070943399c47131d8d06f736b750e44dc1600,4237.08,165.16,17.528027040,54000,54000
0ee070943399c47131d8d06f736b750e44dc1600,4262.16,166.98,17.654909292,54000,55000
0ee070943399c47131d8d06f736b750e44dc1600,4262.09,165.81,17.665290829,54000,54000
0ee070943399c47131d8d06f736b750e44dc1600,4268.05,166.56,17.686664703,54000,55000
0ee070943399c47131d8d06f736b750e44dc1600,4289.85,167.89,17.715315501,55000,55000
0ee070943399c47131d8d06f736b750e44dc1600,4255.36,167.06,17.593018007,55000,55000
0ee070943399c47131d8d06f736b750e44dc1600,4274.48,167.67,17.681723595,54000,54000
0ee070943399c47131d8d06f736b750e44dc1600,4243.77,165.94,17.582473096,54000,54000
0ee070943399c47131d8d06f736b750e44dc1600,4379.02,172.24,18.092211028,56000,55000
0ee070943399c47131d8d06f736b750e44dc1600,4243.23,165.45,17.585650346,55000,54000
0ee070943399c47131d8d06f736b750e44dc1600,4255.70,167.01,17.632117904,54000,54000
0ee070943399c47131d8d06f736b750e44dc1600,4278.90,167.24,17.727249103,55000,56000
0ee070943399c47131d8d06f736b750e44dc1600,4235.25,165.92,17.536521786,55000,55000
0ee070943399c47131d8d06f736b750e44dc1600,4265.03,166.37,17.683404544,55000,55000
0ee070943399c47131d8d06f736b750e44dc1600,4309.08,168.71,17.848852054,54000,56000
0ee070943399c47131d8d06f736b750e44dc1600,4274.20,168.10,17.690273526,55000,56000
0ee070943399c47131d8d06f736b750e44dc1600,4273.16,167.07,17.678002523,56000,55000
0ee070943399c47131d8d06f736b750e44dc1600,4145.08,161.35,17.152262810,55000,55000
0ee070943399c47131d8d06f736b750e44dc1600,4276.20,168.28,17.689929144,55000,55000
0ee070943399c47131d8d06f736b750e44dc1600,4219.83,165.25,17.459541143,54000,55000
0ee070943399c47131d8d06f736b750e44dc1600,4216.02,165.44,17.448974062,55000,56000
0ee070943399c47131d8d06f736b750e44dc1600,4238.96,165.39,17.543597211,55000,56000
