ec9847624f75ee485247f1173cafa20eb4a385a8,177.59
4fa7c82af8ca51d4af9477a667441fe8153025a3,158.97
b4f20f07b81aa35ccf5432ed9be6f6049d9f5139,159.54
ab34da41de20717b3e556d5562143c918cc02fbc,143.29
26d3c14ec3f0bf81c12e490efd7923e659696cca,157.16
cfa5c1d0ffbf9b1b5ff749951a2d62c7ad0c09e4,181.20
c5bab9175c628558eb0abbdb205e0b9903bec9e1,176.94
7a215a7cc349130ad5ae255f73b8d4e69662eb25,178.07
f7ef7c3dc986e420891b5d0d58feba27019c5974,179.03
0dcb53a73cd11530caee713a46d95ac9867b2805,156.27
d7d10ad142ee2b0fc8089e063eb382511b3ca6e9,180.01
50ff7100ccf1c3c6e4b3d2de0e7771aff33ecc59,156.96
7ec238bd7c42e9381ac744e97c5fa9a49d54de1b,158.41
80dfe593ec8184644e6332aafb9a209000f9d92a,175.38
0d803c9556a5e81792fe3b54c452d38d44089c28,144.61
7a215a7cc349130ad5ae255f73b8d4e69662eb25,182.32
607995d903570968ca0c41a82d7a37b89b979a4b,144.79
c42257ffc4a97010e911a8f7886d49b8b23d969a,187.93
adbfd71cfbe2fe2eb7a8b986a57676d0eb76e546,157.52
e10b0ee038e3c36a906c75e74f1b491c074a531b,156.01
fb285f56d5e357673261ee17dcf5e4bfd57ef54c,187.34
a909600117d18af97cc432a15a1fa3c67bc100de,153.25
2062e9809c9a00327022efba65feae7f17e517d2,180.01
aaafac1ad0faf9aa63691e85b114b4f09f279c06,182.35
d6a4d20ed67a03a51d801e2f8930ab0ae8be054d,158.79
ee8cfdafaa85d75e3593f2ba101663909117c62a,155.27
0d803c9556a5e81792fe3b54c452d38d44089c28,145.30
049204c2d47eb26315b519de65c89b692f92230c,145.29
803be570a0f6dd939ad12b6c28c34d35ee410cbc,182.28
2a4c9decd617e7892fe767a535803b68d2268dca,159.51
2b8253d100a401963fec81ebe734513858506e30,151.24
d3922f5ad4ac03226f5ad3f95a433588ddc73c05,158.52
d2c455c94a3aaaca29d8cec6bd53ee9824622b51,172.81
a049edcdae373ef6c24747845adb846d1298cb72,181.07
