commit,energy-pkg,energy-ram,seconds,temp_before,temp_after
7a4785c0e918410f8e19293e9e1543a25490902e,1554.65,60.48,6.276509716,55000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1540.33,59.65,6.243953322,55000,55000
7a4785c0e918410f8e19293e9e1543a25490902e,1543.58,59.73,6.263852851,55000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1551.46,60.43,6.280233683,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1568.93,60.67,6.365710891,54000,55000
7a4785c0e918410f8e19293e9e1543a25490902e,1527.42,59.43,6.200324327,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1566.38,60.73,6.333474614,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1528.02,59.26,6.183259612,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1556.78,60.29,6.297635245,53000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1560.28,60.18,6.342859455,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1547.77,59.76,6.277622234,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1557.47,60.49,6.318035936,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1543.34,59.61,6.248935148,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1541.43,59.82,6.239593858,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1559.50,60.46,6.311592364,55000,55000
7a4785c0e918410f8e19293e9e1543a25490902e,1536.17,59.36,6.214519808,55000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1561.17,60.79,6.313683928,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1540.27,59.73,6.245379444,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1553.08,60.26,6.297841016,55000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1551.88,60.11,6.273797070,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1541.35,59.76,6.239378863,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1559.22,60.45,6.325271172,54000,55000
7a4785c0e918410f8e19293e9e1543a25490902e,1557.91,60.22,6.320215148,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1556.70,60.40,6.319848345,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1541.24,59.64,6.256561047,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1537.67,59.81,6.221958022,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1536.80,59.56,6.232034244,55000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1541.30,59.87,6.243859770,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1545.33,59.88,6.250541722,54000,54000
7a4785c0e918410f8e19293e9e1543a25490902e,1571.70,60.88,6.384036623,55000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1542.86,59.86,6.248526828,55000,55000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1546.95,59.97,6.270145434,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1549.06,60.07,6.275519483,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1511.30,58.48,6.135937958,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1514.00,58.81,6.142973594,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1556.03,60.54,6.289979701,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1574.87,60.94,6.401335989,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1555.97,60.09,6.324043312,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1534.03,59.37,6.238973715,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1566.44,60.50,6.361976243,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1548.53,60.39,6.268625815,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1540.22,59.76,6.231877986,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1539.41,59.77,6.234562739,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1535.70,59.28,6.239695053,55000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1518.78,58.91,6.164127524,55000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1550.77,60.31,6.276920541,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1559.41,60.54,6.328297146,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1548.34,59.89,6.287575690,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1540.78,59.91,6.264396741,54000,55000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1572.43,60.78,6.388598634,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1571.54,60.86,6.369328677,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1560.21,60.57,6.308492168,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1572.72,60.82,6.382773353,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1543.30,59.90,6.252822149,54000,53000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1561.85,60.54,6.328220930,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1563.42,60.42,6.336481218,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1551.00,59.94,6.295103282,54000,55000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1533.45,59.26,6.209333437,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1553.08,60.22,6.277944754,54000,54000
a8d5a91974ce86d70af87d2aafea2ac214e8c25c,1540.14,59.68,6.231952693,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1541.98,59.92,6.246262016,55000,55000
953f9be1670fdd140200465831bb5920abd5142a,1564.90,60.71,6.337508847,54000,55000
953f9be1670fdd140200465831bb5920abd5142a,1536.28,59.55,6.217173304,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1542.65,59.93,6.246764496,55000,55000
953f9be1670fdd140200465831bb5920abd5142a,1556.77,60.45,6.304343864,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1542.63,59.74,6.262312473,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1553.40,60.40,6.288444261,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1540.10,59.90,6.241125405,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1558.73,60.54,6.324262581,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1539.73,59.56,6.248783744,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1538.67,59.42,6.243602942,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1551.93,60.05,6.307186396,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1562.46,60.37,6.328709747,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1543.75,59.83,6.246526318,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1553.96,60.13,6.296002901,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1561.12,60.59,6.329649508,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1569.36,61.00,6.363772881,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1563.80,60.85,6.346281104,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1561.32,60.91,6.315131562,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1568.09,60.56,6.379454596,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1549.93,60.08,6.280485324,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1553.61,60.38,6.290620223,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1540.44,59.70,6.243327760,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1562.93,60.78,6.325952954,54000,55000
953f9be1670fdd140200465831bb5920abd5142a,1556.19,60.24,6.308343193,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1539.17,59.79,6.231369045,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1550.17,59.95,6.277644887,54000,54000
953f9be1670fdd140200465831bb5920abd5142a,1544.47,60.10,6.239683267,55000,55000
953f9be1670fdd140200465831bb5920abd5142a,1572.52,60.91,6.370874724,55000,55000
953f9be1670fdd140200465831bb5920abd5142a,1568.13,60.88,6.357315517,55000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1533.26,59.28,6.208894025,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1545.86,59.84,6.262492409,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1520.89,58.95,6.152751435,55000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1559.40,60.28,6.317755381,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1555.45,60.06,6.298317546,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1527.45,59.25,6.189922285,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1529.85,59.21,6.192116297,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1546.41,60.04,6.275086244,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1545.36,60.13,6.260274888,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1532.66,59.41,6.223445009,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1567.63,60.79,6.372269703,54000,53000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1552.53,60.14,6.300354049,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1537.86,59.46,6.229049539,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1545.51,59.80,6.261835673,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1550.87,60.16,6.291187754,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1544.24,59.73,6.256822046,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1539.59,59.52,6.240920880,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1556.51,60.22,6.303330799,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1552.81,60.37,6.298124270,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1520.30,59.07,6.172442889,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1549.98,60.25,6.270906500,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1571.00,60.95,6.377514445,54000,55000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1549.80,60.24,6.276818448,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1578.52,61.37,6.401355936,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1556.88,60.47,6.296800917,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1543.59,60.01,6.249704986,54000,54000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1578.02,60.85,6.396516012,54000,55000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1573.47,61.05,6.383433484,55000,56000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1518.17,58.83,6.163904277,54000,55000
9fc67503fc7ed1c5f996fec890402aa9ec124eb7,1523.95,58.86,6.185936914,55000,55000
a9a20568270c347da7fe939da53d0600b985f3ec,1575.69,61.17,6.389370496,55000,55000
a9a20568270c347da7fe939da53d0600b985f3ec,1535.61,59.51,6.212543764,56000,55000
a9a20568270c347da7fe939da53d0600b985f3ec,1546.39,60.03,6.249838894,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1560.86,60.70,6.309556442,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1535.18,59.56,6.229361209,54000,55000
a9a20568270c347da7fe939da53d0600b985f3ec,1540.61,59.85,6.256860494,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1545.66,60.07,6.247078106,55000,55000
a9a20568270c347da7fe939da53d0600b985f3ec,1552.31,60.47,6.274074871,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1562.04,60.34,6.339374116,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1552.59,60.34,6.289675280,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1558.88,60.17,6.323990440,55000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1533.78,59.52,6.209591404,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1538.47,59.87,6.238919333,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1544.26,59.76,6.256178969,55000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1570.73,60.70,6.380814256,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1526.89,59.06,6.197320073,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1536.89,59.32,6.225795237,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1555.49,60.19,6.302182039,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1547.99,60.12,6.267497766,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1554.81,60.17,6.315423397,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1558.56,60.56,6.314888874,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1545.59,60.13,6.253595986,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1558.04,60.53,6.308048070,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1542.03,59.74,6.237583100,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1561.50,60.54,6.327012082,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1558.35,60.23,6.312210390,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1545.76,59.93,6.238649200,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1545.22,59.72,6.267966295,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1576.63,61.27,6.410317972,54000,54000
a9a20568270c347da7fe939da53d0600b985f3ec,1545.72,59.89,6.256845432,55000,54000
c162c333d1ed9bf56ddbbe940aa47b24928e1188,1549.64,60.01,6.300602351,54000,54000
c162c333d1ed9bf56ddbbe940aa47b24928e1188,1553.77,60.34,6.260558627,55000,55000
c162c333d1ed9bf56ddbbe940aa47b24928e1188,1536.37,59.49,6.219700547,55000,56000
c162c333d1ed9bf56ddbbe940aa47b24928e1188,1551.92,60.11,6.282762713,56000,54000
c162c333d1ed9bf56ddbbe940aa47b24928e1188,1576.43,61.07,6.377555396,54000,55000
c162c333d1ed9bf56ddbbe940aa47b24928e1188,1554.68,60.30,6.309842168,54000,54000
c162c333d1ed9bf56ddbbe940aa47b24928e1188,1566.60,60.86,6.357664791,54000,55000
c162c333d1ed9bf56ddbbe940aa47b24928e1188,1545.96,59.74,6.276827165,54000,54000
